Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
collision,OpenAlex,collision detection,OpenAIRE,0.86971296340718,31,9,7,0.2121212121212121
incipient speciation,OpenAlex,heteropatric speciation,OpenAIRE,0.8844208235585813,18,11,9,0.45
sympatric speciation,OpenAlex,heteropatric speciation,OpenAIRE,0.9099241882987812,18,11,6,0.2608695652173913
disruptive selection,OpenAlex,heteropatric speciation,OpenAIRE,0.8068977231604302,29,11,7,0.2121212121212121
allopatric speciation,OpenAlex,heteropatric speciation,OpenAIRE,0.8894126925848387,12,11,7,0.4375
ecological speciation,OpenAlex,heteropatric speciation,OpenAIRE,0.9252692841867916,30,11,11,0.3666666666666666
ecological speciation,OpenAlex,allopatric speciation,OpenAIRE,0.8336845364251468,30,11,10,0.3225806451612903
control limits,OpenAlex,shewhart individuals control chart,OpenAIRE,0.7596804654807465,6,3,2,0.2857142857142857
galvanic skin response,OpenAIRE,skin conductance,OpenAlex,0.8790785869564791,6,4,2,0.25
employee engagement,OpenAIRE,work engagement,OpenAlex,0.7870272015091436,8,7,4,0.3636363636363636
language disorders,OpenAIRE,specific language impairment,OpenAlex,0.8498652634844392,10,5,3,0.25
parkinson disease,OpenAIRE,parkinson's disease,OpenAlex,0.6830670093899815,10,9,5,0.3571428571428571
total least squares,OpenAlex,generalized least squares,OpenAIRE,0.8510458538379287,6,5,2,0.2222222222222222
numerical cognition,OpenAlex,approximate number system,OpenAIRE,0.6609867184380865,11,8,5,0.3571428571428571
numerosity adaptation effect,OpenAlex,approximate number system,OpenAIRE,0.6805024135911596,12,8,4,0.25
firefly algorithm,OpenAIRE,firefly protocol,OpenAlex,0.9056083582937052,6,4,4,0.6666666666666666
directed evolution,OpenAIRE,directed molecular evolution,OpenAlex,0.9394300658414968,7,5,5,0.7142857142857143
dimensional regularization,OpenAIRE,feynman diagram,OpenAlex,0.4837285187430993,10,5,4,0.3636363636363636
dimensional regularization,OpenAIRE,feynman integral,OpenAlex,0.6959076569417227,10,4,3,0.2727272727272727
saccharomyces cerevisiae proteins,OpenAIRE,yeast,OpenAlex,0.5505982402850111,12,10,4,0.2222222222222222
colorectal cancer,OpenAlex,colorectal neoplasms,OpenAIRE,0.8714517532975928,7,5,4,0.5
colorectal cancer,OpenAlex,colonic polyps,OpenAIRE,0.7186046026215361,7,4,2,0.2222222222222222
cooperative adaptive cruise control,OpenAlex,ivs - integrated vehicle safety,OpenAIRE,0.6786651055657662,12,3,3,0.25
cruise control,OpenAlex,cooperative adaptive cruise control,OpenAIRE,0.8810714567926323,17,7,7,0.4117647058823529
full text search,OpenAIRE,semantic search,OpenAlex,0.7410389271428309,6,4,2,0.25
semantic analytics,OpenAIRE,social semantic web,OpenAlex,0.6977187101129755,9,8,5,0.4166666666666667
semantic web,OpenAIRE,social semantic web,OpenAlex,0.8881453558749557,22,8,8,0.3636363636363636
echo (communications protocol),OpenAlex,echo (computing),OpenAIRE,0.9735025993005696,8,5,3,0.3
positive feedback,OpenAIRE,negative feedback,OpenAlex,0.9555840543427992,7,12,4,0.2666666666666666
embryonic stem cell,OpenAlex,body patterning,OpenAIRE,0.5507763000669963,7,10,3,0.2142857142857142
ground motion,OpenAlex,spectral acceleration,OpenAIRE,0.7490251730994039,7,3,2,0.25
traffic generation model,OpenAIRE,advanced traffic management system,OpenAlex,0.8337584390024093,10,6,3,0.2307692307692307
atmospheric correction,OpenAIRE,spectral bands,OpenAlex,0.5510643184295976,7,8,3,0.25
body patterning,OpenAIRE,embryonic stem cell,OpenAlex,0.5507763000669963,10,7,3,0.2142857142857142
customer engagement,OpenAlex,brand engagement,OpenAIRE,0.7915283404699919,6,2,2,0.3333333333333333
"behavior, addictive",OpenAIRE,behavioral addiction,OpenAlex,0.8112670000825236,8,3,2,0.2222222222222222
pointer (user interface),OpenAlex,pointer (computer programming),OpenAIRE,0.945332491981332,16,6,6,0.375
turing machine,OpenAlex,turing,OpenAIRE,0.7706417500678259,11,5,3,0.2307692307692307
boundary element method,OpenAlex,singular boundary method,OpenAIRE,0.93197463281813,6,2,2,0.3333333333333333
video games,OpenAIRE,video game,OpenAlex,0.9343498936054246,14,12,6,0.3
pressure sensor,OpenAIRE,tactile sensor,OpenAlex,0.8079178051697142,8,15,4,0.2105263157894736
speaker diarisation,OpenAIRE,speaker recognition,OpenAlex,0.808324961715114,7,17,6,0.3333333333333333
pain measurement,OpenAIRE,pain assessment,OpenAlex,0.9443125107569434,9,2,2,0.2222222222222222
pain measurement,OpenAIRE,pain management,OpenAlex,0.9114361322531104,9,2,2,0.2222222222222222
value chain,OpenAIRE,demand chain,OpenAlex,0.8007469353590874,10,7,3,0.2142857142857142
discounting,OpenAlex,temporal discounting,OpenAIRE,0.8150103323718235,6,3,2,0.2857142857142857
"inhibition, psychological",OpenAIRE,inhibitory control,OpenAlex,0.6659444577129087,28,15,10,0.303030303030303
polarity (international relations),OpenAlex,polarity (physics),OpenAIRE,0.931253235045731,11,7,4,0.2857142857142857
riemannian geometry,OpenAlex,information geometry,OpenAIRE,0.7350246888950395,6,6,3,0.3333333333333333
scalar curvature,OpenAlex,riemannian manifold,OpenAIRE,0.9078905720945978,7,4,2,0.2222222222222222
speech analytics,OpenAIRE,speech technology,OpenAlex,0.8828046744843162,6,5,2,0.2222222222222222
query optimization,OpenAlex,web search query,OpenAIRE,0.75248958114684,14,17,7,0.2916666666666667
web query classification,OpenAlex,web search query,OpenAIRE,0.936016654512306,11,17,6,0.2727272727272727
query expansion,OpenAlex,web search query,OpenAIRE,0.6199612184492289,16,17,8,0.32
database theory,OpenAlex,probabilistic database,OpenAIRE,0.8257645913549986,8,4,3,0.3333333333333333
query language,OpenAlex,query optimization,OpenAIRE,0.7821355293967696,24,13,9,0.3214285714285714
query expansion,OpenAlex,query optimization,OpenAIRE,0.8599698941309708,16,13,6,0.2608695652173913
query optimization,OpenAlex,spatial query,OpenAIRE,0.8598706957239592,14,9,5,0.2777777777777778
query optimization,OpenAlex,web query classification,OpenAIRE,0.8104771307441974,14,16,8,0.3636363636363636
query expansion,OpenAlex,web query classification,OpenAIRE,0.6797104245054069,16,16,8,0.3333333333333333
web search query,OpenAlex,web query classification,OpenAIRE,0.936016654512306,29,16,10,0.2857142857142857
embryonic stem cell,OpenAlex,notch signaling pathway,OpenAIRE,0.5807457415650965,7,2,2,0.2857142857142857
mesoderm,OpenAlex,paraxial mesoderm,OpenAIRE,0.878798784159725,6,4,4,0.6666666666666666
change blindness,OpenAIRE,blindness,OpenAlex,0.8113912916962583,13,6,4,0.2666666666666666
inattentional blindness,OpenAIRE,blindness,OpenAlex,0.8603880570832945,7,6,4,0.4444444444444444
phase contrast microscopy,OpenAlex,"microscopy, interference",OpenAIRE,0.7644358537549566,7,3,2,0.25
fisheries,OpenAIRE,fisheries management,OpenAlex,0.8218810900302759,6,4,2,0.25
fisheries,OpenAIRE,fishing,OpenAlex,0.764486708938506,6,5,2,0.2222222222222222
human immunodeficiency virus (hiv),OpenAlex,acquired immunodeficiency syndrome (aids),OpenAIRE,0.8134167770268784,14,6,4,0.25
natural sounds,OpenAlex,soundscape,OpenAIRE,0.7347289461888796,8,4,3,0.3333333333333333
blood pressure,OpenAlex,heart rate variability,OpenAIRE,0.5553259664807287,37,11,9,0.2307692307692307
heart rate,OpenAlex,heart rate variability,OpenAIRE,0.9527857088315032,24,11,9,0.3461538461538461
non-uniform discrete fourier transform,OpenAlex,fractional fourier transform,OpenAIRE,0.6989453852315842,8,16,7,0.4117647058823529
discrete-time fourier transform,OpenAlex,fractional fourier transform,OpenAIRE,0.7532090416254642,9,16,7,0.3888888888888889
discrete fourier transform (general),OpenAlex,fractional fourier transform,OpenAIRE,0.3777945518157436,21,16,10,0.3703703703703703
fourier analysis,OpenAlex,fractional fourier transform,OpenAIRE,0.7490563381853543,52,16,12,0.2142857142857142
redshift,OpenAlex,gravitational lens,OpenAIRE,0.655998414089232,8,2,2,0.25
shrinkage,OpenAIRE,shrinkage estimator,OpenAlex,0.7235784928534141,20,7,5,0.2272727272727272
strategic choice theory,OpenAIRE,strategic choice,OpenAlex,0.8801842845692914,9,2,2,0.2222222222222222
linear temporal logic,OpenAlex,computation tree logic,OpenAIRE,0.7705194699990836,12,4,3,0.2307692307692307
ripple,OpenAIRE,torque ripple,OpenAlex,0.7322668645544695,13,8,4,0.2352941176470588
torque ripple,OpenAlex,ripple,OpenAIRE,0.7322668645544695,8,13,4,0.2352941176470588
phase noise,OpenAIRE,oscillator phase noise,OpenAlex,0.9668393111180948,20,5,5,0.25
flicker noise,OpenAIRE,noise generator,OpenAlex,0.8359399674884767,14,7,4,0.2352941176470588
impulsivity,OpenAlex,impulsive behavior,OpenAIRE,0.686636609155763,14,9,4,0.2105263157894736
membrane protein,OpenAIRE,transmembrane protein,OpenAlex,1.0000000344854816,11,6,4,0.3076923076923077
treadmill,OpenAlex,exercise test,OpenAIRE,0.5535837233823871,8,6,3,0.2727272727272727
anger,OpenAlex,sadness,OpenAIRE,0.7101797407029109,29,13,9,0.2727272727272727
senescence,OpenAlex,negligible senescence,OpenAIRE,0.8931425397730178,6,4,3,0.4285714285714285
graphene,OpenAlex,graphite,OpenAIRE,0.6558411223644759,20,7,5,0.2272727272727272
entrainment (biomusicology),OpenAlex,entrainment (chronobiology),OpenAIRE,0.9788377940186972,7,4,4,0.5714285714285714
security through obscurity,OpenAIRE,security controls,OpenAlex,0.8222169638569276,6,5,2,0.2222222222222222
"plants, genetically modified",OpenAIRE,genetically modified crops,OpenAlex,0.8525943181270591,8,2,2,0.25
multivariate interpolation,OpenAIRE,stairstep interpolation,OpenAlex,0.9274704041908992,20,6,6,0.3
bicubic interpolation,OpenAIRE,stairstep interpolation,OpenAlex,1.0000000156129605,10,6,5,0.4545454545454545
scenario analysis,OpenAIRE,scenario planning,OpenAlex,0.7578127815807191,6,5,2,0.2222222222222222
consolidated standards of reporting trials,OpenAlex,overall survival,OpenAIRE,0.608219864180543,6,3,2,0.2857142857142857
hardening (computing),OpenAlex,hardening (metallurgy),OpenAIRE,0.9644240749002032,7,4,4,0.5714285714285714
neoplasms diagnosis,OpenAIRE,tumor marker,OpenAlex,0.7975130919141861,8,2,2,0.25
stem cells/transplantation medicine,OpenAIRE,tumor marker,OpenAlex,0.5580407404853778,9,2,2,0.2222222222222222
intellectual capital,OpenAlex,structural capital,OpenAIRE,0.8647152618850354,7,2,2,0.2857142857142857
tangent,OpenAlex,tangent vector,OpenAIRE,0.8915211074998264,8,3,2,0.2222222222222222
scalar curvature,OpenAlex,tangent vector,OpenAIRE,0.8883820636422535,7,3,2,0.25
index finger,OpenAIRE,thumb,OpenAlex,0.5307978651190038,6,10,3,0.2307692307692307
flagella,OpenAIRE,flagellum,OpenAlex,1.000000034772769,6,3,2,0.2857142857142857
quantum gravity,OpenAIRE,quantum field theory,OpenAlex,0.795222273172438,8,8,3,0.2307692307692307
identity formation,OpenAIRE,self-concept,OpenAlex,0.5627000666465317,11,9,5,0.3333333333333333
self-concept,OpenAlex,identity formation,OpenAIRE,0.5627000666465317,9,11,5,0.3333333333333333
additive model,OpenAlex,generalized additive model,OpenAIRE,0.9588971305991766,8,5,3,0.3
mass spectrometry,OpenAlex,tandem mass spectrometry,OpenAIRE,0.9681412748195694,32,8,7,0.2121212121212121
metabolism,OpenAIRE,metabolic network,OpenAlex,0.7263786839088802,19,7,5,0.238095238095238
metabolic network,OpenAlex,metabolic network modelling,OpenAIRE,0.949606401740398,7,2,2,0.2857142857142857
beat (acoustics),OpenAlex,beat (music),OpenAIRE,0.9689673294749236,13,3,3,0.2307692307692307
gadolinium,OpenAlex,organometallic compounds,OpenAIRE,0.7249077465513727,6,2,2,0.3333333333333333
advanced manufacturing,OpenAlex,integrated computer-aided manufacturing,OpenAIRE,0.7885257061625924,6,3,2,0.2857142857142857
linear predictor function,OpenAIRE,bayesian multivariate linear regression,OpenAlex,0.8896819262313684,6,5,2,0.2222222222222222
procedural knowledge,OpenAIRE,descriptive knowledge,OpenAlex,0.8873781823781643,20,8,5,0.217391304347826
metabolic network,OpenAlex,glycolysis,OpenAIRE,0.4897113767760893,7,3,2,0.25
wafer,OpenAlex,monocrystalline silicon,OpenAIRE,0.9091297696710724,6,3,2,0.2857142857142857
fluorescence microscope,OpenAlex,photoactivated localization microscopy,OpenAIRE,0.7740948182658419,22,10,7,0.28
crowd psychology,OpenAlex,crowd analysis,OpenAIRE,0.7948198414200519,9,4,3,0.3
feature hashing,OpenAIRE,double hashing,OpenAlex,0.7656634113979893,7,7,4,0.4
locality-sensitive hashing,OpenAIRE,feature hashing,OpenAlex,0.7208785043318823,6,7,3,0.3
locality-sensitive hashing,OpenAIRE,k-independent hashing,OpenAlex,0.7851031801663734,6,2,2,0.3333333333333333
feature hashing,OpenAlex,locality-sensitive hashing,OpenAIRE,0.7208785043318823,7,6,3,0.3
hash table,OpenAlex,hopscotch hashing,OpenAIRE,0.5365303672533168,14,4,4,0.2857142857142857
flow control (data),OpenAlex,crewed spacecraft/astrodynamics,OpenAIRE,0.4499315298625755,8,2,2,0.25
visual feedback,OpenAlex,"feedback, sensory",OpenAIRE,0.7310936970374249,7,3,2,0.25
staining,OpenAlex,staining and labeling,OpenAIRE,0.8692846562924503,10,12,5,0.2941176470588235
signal peptide,OpenAlex,protein sorting signals,OpenAIRE,0.9067775153391432,9,7,5,0.4545454545454545
flooding (psychology),OpenAlex,flooding (computer networking),OpenAIRE,0.9546656212403316,7,4,3,0.375
16s ribosomal rna,OpenAlex,ribosomal rna,OpenAIRE,0.9779001863255304,6,4,2,0.25
approximate entropy,OpenAlex,sample entropy,OpenAIRE,0.7873743350046212,13,13,8,0.4444444444444444
sample entropy,OpenAlex,approximate entropy,OpenAIRE,0.7873743350046212,7,10,4,0.3076923076923077
phase retrieval,OpenAlex,phase problem,OpenAIRE,0.7940937399328006,14,5,4,0.2666666666666666
sequence homology,OpenAlex,protein function prediction,OpenAIRE,0.7810493853049008,7,4,2,0.2222222222222222
ingroups and outgroups,OpenAlex,common ingroup identity,OpenAIRE,0.7661708511660907,13,4,3,0.2142857142857142
polarity (physics),OpenAIRE,polarity (international relations),OpenAlex,0.931253235045731,7,11,4,0.2857142857142857
strain rate,OpenAIRE,strain rate imaging,OpenAlex,0.9411311000082492,7,3,2,0.25
doppler imaging,OpenAIRE,elastography,OpenAlex,0.5410105605269312,6,2,2,0.3333333333333333
robust regression,OpenAIRE,least trimmed squares,OpenAlex,0.3957787139123317,8,4,3,0.3333333333333333
automatic control,OpenAlex,vehicle control,OpenAIRE,0.8688600500233339,6,3,2,0.2857142857142857
landslide,OpenAlex,landslide susceptibility,OpenAIRE,0.8611632370529826,24,7,7,0.2916666666666667
evolvability,OpenAlex,evolutionary capacitance,OpenAIRE,0.7980845854379621,10,5,3,0.25
approximate entropy,OpenAIRE,sample entropy,OpenAlex,0.7873743350046212,10,7,4,0.3076923076923077
staining,OpenAIRE,polyacrylamide,OpenAlex,0.682736446877853,6,5,2,0.2222222222222222
"electrophoresis, polyacrylamide gel",OpenAIRE,polyacrylamide,OpenAlex,0.8112486775722862,7,5,4,0.5
electrophoresis,OpenAlex,polyacrylamide gel electrophoresis,OpenAIRE,0.7149713017407502,9,5,5,0.5555555555555556
knee joint,OpenAlex,knee injuries,OpenAIRE,0.7695541544137556,6,4,2,0.25
confocal,OpenAlex,confocal microscopy,OpenAIRE,1.000000088849777,15,7,5,0.2941176470588235
static program analysis,OpenAIRE,program comprehension,OpenAlex,0.8756683463544696,6,4,2,0.25
constraint satisfaction,OpenAlex,local consistency,OpenAIRE,0.6373428280519254,36,16,11,0.2682926829268293
"stress disorders, post-traumatic",OpenAIRE,posttraumatic stress,OpenAlex,0.752875449981441,13,6,4,0.2666666666666666
video quality,OpenAIRE,subjective video quality,OpenAlex,0.9429475164537036,11,8,8,0.7272727272727273
subjective video quality,OpenAlex,video quality,OpenAIRE,0.9429475164537036,8,11,8,0.7272727272727273
electron diffraction,OpenAlex,reflection high-energy electron diffraction,OpenAIRE,0.8369738233066246,8,2,2,0.25
embodied energy,OpenAlex,energy analysis,OpenAIRE,0.8555986714370122,6,2,2,0.3333333333333333
grain boundary,OpenAIRE,grain boundary strengthening,OpenAlex,0.932722198153249,10,3,3,0.3
grain size,OpenAIRE,grain boundary,OpenAlex,0.6918029314193276,9,11,4,0.25
web intelligence,OpenAIRE,web modeling,OpenAlex,0.9265687211721516,9,6,4,0.3636363636363636
web modeling,OpenAlex,web intelligence,OpenAIRE,0.9265687211721516,6,9,4,0.3636363636363636
immersion (mathematics),OpenAlex,immersion (virtual reality),OpenAIRE,0.9504110778346004,7,5,4,0.5
early stopping,OpenAIRE,stopping time,OpenAlex,0.6062756297980603,7,3,2,0.25
quantum field theory,OpenAlex,quantum gravity,OpenAIRE,0.795222273172438,8,8,3,0.2307692307692307
terahertz radiation,OpenAIRE,terahertz spectroscopy and technology,OpenAlex,0.8761636864118219,8,4,4,0.5
terahertz radiation,OpenAIRE,terahertz metamaterials,OpenAlex,0.9188937017332306,8,3,2,0.2222222222222222
somatic cell,OpenAlex,germline mutation,OpenAIRE,0.6916448741678862,11,3,3,0.2727272727272727
surgical robot,OpenAlex,surgical equipment,OpenAIRE,0.7489022413240141,6,3,2,0.2857142857142857
mhc class i,OpenAIRE,mhc class ii,OpenAlex,0.4505990670386471,11,6,5,0.4166666666666667
histocompatibility antigens class i,OpenAIRE,mhc class ii,OpenAlex,0.5042450567069038,9,6,3,0.25
antigen,OpenAlex,cytotoxic t cell,OpenAIRE,0.4366066438747445,22,6,5,0.217391304347826
partial least squares path modeling,OpenAIRE,path coefficient,OpenAlex,0.8074307641976407,9,5,3,0.2727272727272727
alcohol,OpenAlex,alcohol dependence,OpenAIRE,0.8398534714209248,7,2,2,0.2857142857142857
change blindness,OpenAIRE,inattentional blindness,OpenAlex,0.8199093217715806,13,8,5,0.3125
inattentional blindness,OpenAIRE,change blindness,OpenAlex,0.8199093217715806,7,10,6,0.5454545454545454
blindness,OpenAlex,inattentional blindness,OpenAIRE,0.8603880570832945,6,7,4,0.4444444444444444
change blindness,OpenAlex,inattentional blindness,OpenAIRE,0.8199093217715806,10,7,6,0.5454545454545454
food preferences,OpenAIRE,food choice,OpenAlex,0.9231355590070518,11,4,4,0.3636363636363636
policy-based routing,OpenAIRE,geographic routing,OpenAlex,0.7272293675476191,7,4,3,0.375
"regulatory sequences, nucleic acid",OpenAIRE,regulatory sequence,OpenAlex,0.7787981473168001,6,3,2,0.2857142857142857
regulation of gene expression,OpenAlex,regulatory sequence,OpenAIRE,0.7678640548400394,13,4,3,0.2142857142857142
promoter,OpenAlex,regulatory sequence,OpenAIRE,0.4960322901417718,6,4,2,0.25
parasites,OpenAIRE,pathogen,OpenAlex,0.999999979755438,6,3,2,0.2857142857142857
parasites,OpenAIRE,parasite hosting,OpenAlex,0.719016295455564,6,4,3,0.4285714285714285
